id;name;regular_price;promo_price;brand;city
2140209;"Кофе растворимый Жокей ""Триумф"", сублимированный, 95 г";342.00;;Жокей;Санкт-Петербург
5746827;Кофе в зернах Julius Meinl, зерно Меланж, Венская Коллекция, 500 г;1202.00;;Julius;Санкт-Петербург
5938937;Кофе в капсулах LOR Espresso Forza, для системы Nespresso, 10 штук;355.00;;LOR;Санкт-Петербург
5825237;Кофе в капсулах Absolut Drive RAF Барбарис для кофемашин Dolce Gusto, 12 штук;489.00;;Absolut;Санкт-Петербург
5609256;"Кофе в зернах Coffesso ""VELUTTO"" , 1000г";2250.00;;Coffesso;Санкт-Петербург
5825231;Кофе в капсулах Absolut Drive АМЕРИКАНО, для кофемашин Dolce Gusto, 16 штук;549.00;;Absolut;Санкт-Петербург
2148188;Кофе в зернах TODAY Espresso Blend № 7 Professional, в/уп 1 кг;2199.00;;TODAY;Санкт-Петербург
2678938;Кофе в зернах Черная Карта Crema, 200 г;381.00;;Черная;Санкт-Петербург
5537444;Кофе молотый в дрип-пакетах Sibaristica Uganda Drugar 24 шт;879.00;;Sibaristica;Санкт-Петербург
2419161;Кофе в зернах Coffesso MASSIMO 250г;529.00;;Coffesso;Санкт-Петербург
2562250;Кофе в капсулах Poetti Leggenda Espresso для системы Nespresso, 10 штук;307.00;;Poetti;Санкт-Петербург
5752702;Кофе молотый в дрип-пакетах MONTARO LUXURY BRAZIL STYLE, 6 штук по 11 г;299.00;;MONTARO;Санкт-Петербург
2137999;Кофе в зернах Jardin ORO, арабика, 250 г;566.00;;Jardin;Санкт-Петербург
2678871;Кофе в капсулах Ambassador Black Label, 10 штук по 5 г;350.00;;Ambassador;Санкт-Петербург
2837566;Кофе в капсулах Московская Кофейня на Паяхъ Espresso INTENSE, 50 капсул по 5 г;1199.00;;Московская;Санкт-Петербург
2419150;Кофе в капсулах  Coffesso Ristretto blend  10 штукх5,6г;299.00;;Coffesso;Санкт-Петербург
1973827;"Кофе в зернаx TODAY ""Blend №8"", полимерная упаковка, 800 г";1843.00;;TODAY;Санкт-Петербург
5825841;Кофе в зернах, Стрелка кофе Айоба, арабика Бразилия/робуста Вьетнам, 250 г;665.00;;Стрелка;Санкт-Петербург
2567071;Кофе в капсулах Coffesso Colombia Red, 10 капсул по 5 г;273.00;;Coffesso;Санкт-Петербург
2837567;Кофе в капсулах Московская Кофейня на Паяхъ Espresso CREMA, 50 капсул по 5 г;1474.00;;Московская;Санкт-Петербург
2678861;Кофе в капсулах Ambassador Platinum Classic, 10 штук по 5 г;349.00;;Ambassador;Санкт-Петербург
3583458;Кофе молотый Alta Roma Intenso, 250г;522.00;;Alta;Санкт-Петербург
2678856;Кофе в капсулах Ambassador Gold Label, 23 штуки по 5 г;653.00;;Ambassador;Санкт-Петербург
5719692;Кофе зерновой Sibaristica Эспрессо смесь Ethiopia Yirgacheffe,100% арабика, 1000 г;1899.00;;Sibaristica;Санкт-Петербург
2567070;Кофе в капсулах Coffesso Brazil Sky, 10 капсул по 5 г;329.00;;Coffesso;Санкт-Петербург
2234137;Кофе Coffesso Ristretto blend, в капсулах, 20 штук по 5,6 г;599.00;;Coffesso;Санкт-Петербург
2419162;Кофе в капсулах Coffesso Lungo Light 10 штук х5,6г;273.00;;Coffesso;Санкт-Петербург
2767625;Кофе в капсулах молотый BelmioViva La Vanilla, для системы Nespresso, 10 штук;299.00;;BelmioViva;Санкт-Петербург
1853461;"Кофе в капсулах Coffesso ""Caramel"", 20 штук";495.00;;Coffesso;Санкт-Петербург
1853464;"Кофе в капсулах Coffesso ""Lungo Blend"", 20 штук";475.00;;Coffesso;Санкт-Петербург
2597859;Кофейный напиток MacCoffee Maх 3в1 Классик, 20 штук по 16г;404.00;;MacCoffee;Санкт-Петербург
2597861;Кофе в зернах MacCoffee PURE Espresso Forte, 250 г;389.00;;MacCoffee;Санкт-Петербург
2098506;Кофе в зернах Julius Meinl Prasident (Президент), средняя обжарка 1 кг;2300.00;;Julius;Санкт-Петербург
2678860;Кофе в зёрнах Ambassador Master Blend, 1000 г;1799.00;;Ambassador;Санкт-Петербург
2569098;Кофе в капсулах молотый EGOISTE DECAF, для системы Nespresso, 10 капсул по 5 г;410.00;;EGOISTE;Санкт-Петербург
1853450;"Кофе в капсулах Coffesso ""Espresso Superiore"", 20 штук";499.00;;Coffesso;Санкт-Петербург
2837562;Кофе в капсулах Московская Кофейня на Паяхъ Espresso INTENSE, 10 капсул по 5 г;348.00;;Московская;Санкт-Петербург
2137985;Кофе в капсулах Jardin Andante, 10 капсул по 5 г;340.00;;Jardin;Санкт-Петербург
1853459;"Кофе в капсулах Coffesso ""Classico Italianо"", 20 штук";468.00;;Coffesso;Санкт-Петербург
2678944;Кофе растворимый Черная Карта Gold, 285 г;1154.00;;Черная;Санкт-Петербург
2873010;Кофе в зернах Piazza del Caffe Espresso Forte, 230 г;468.00;;Piazza;Санкт-Петербург
3583459;Кофе молотый Alta Roma Supremo 250г;510.00;;Alta;Санкт-Петербург
5746823;Кофе в капсулах Julius Meinl Капучино для кофемашин Dolce Gusto,5 порций,10 капсул;486.00;;Julius;Санкт-Петербург
5825854;Кофе в зернах, Стрелка кофе Бразилия Фенси Эспрессо, 100% арабика, 250 г;728.00;;Стрелка;Санкт-Петербург
2848658;Кофе молотый Julius Meinl Jubilaum Юбилейный, 220 г;699.00;;Julius;Санкт-Петербург
3346385;Кофе зерновой Veronese с ароматом SICILIAN ORANGE, 200 г;503.00;;Veronese;Санкт-Петербург
2567072;Кофе в капсулах Coffesso Ethiopia Flora, 10 капсул по 5 г;290.00;;Coffesso;Санкт-Петербург
2897498;Кофе молотый CARTE NOIRE CREMA DLICE, натуральный, жареный, 230г;569.00;;CARTE;Санкт-Петербург
3346395;Кофе зерновой Veronese Crema Aroma м/у, 1000 г;1749.00;;Veronese;Санкт-Петербург
3346400;Кофе зерновой Veronese Arabica Brazil, 1000 г;1646.00;;Veronese;Санкт-Петербург
2612279;Кофе в капсулах Porto Rosso Ristretto, крепкий, 10 штук, 5 г;394.00;;Porto;Санкт-Петербург
2837583;Кофе в капсулах PORTO ROSSO Ristretto, крепкий, 50 капсул по 5 г;1193.00;;PORTO;Санкт-Петербург
3346390;Кофе зерновой Veronese HAZELNUT, 200 г;450.00;;Veronese;Санкт-Петербург
2678874;Кофе в зёрнах Ambassador Coffee Cult Brazil 1000г;1999.00;;Ambassador;Санкт-Петербург
3346389;Кофе зерновой Veronese АМАРЕТТО, 200 г;503.00;;Veronese;Санкт-Петербург
2837582;Кофе в капсулах PORTO ROSSO Espresso, 50 капсул по 5 г;1179.00;;PORTO;Санкт-Петербург
2678945;Кофе растворимый Черная Карта Exclusive Brasilia, 150 г;659.00;;Черная;Санкт-Петербург
2569100;Кофе в капсулах молотый EGOISTE Espresso,для системы Nespresso, 10 капсул по 5 г;411.00;;EGOISTE;Санкт-Петербург
1853451;"Кофе в капсулах Coffesso ""Crema Delicato"", 20 штук";478.00;;Coffesso;Санкт-Петербург
5938960;Кофе молотый в дрип-пакетах MONARCH, 6 штук по 11г;323.00;;MONARCH;Санкт-Петербург
2824262;Кофе растворимый DArte Light, сублимированный, 100 г;447.00;;DArte;Санкт-Петербург
2767628;Кофе в зернах Belmio Ristretto Blend, 60% арабика, 500 г;1199.00;;Belmio;Санкт-Петербург
3603683;Кофе в капсулах EPSILONPRESSO ROMA 10 шт;369.00;;EPSILONPRESSO;Санкт-Петербург
2767629;Кофе в капсулах молотый Belmio Chocolate Therapy, для системы Nespresso, 10 штук;299.00;;Belmio;Санкт-Петербург
3324464;Кофе в капсулах Poetti Leggenda Vanillito для системы Nespresso, 10 штук х 5.3г;336.00;;Poetti;Санкт-Петербург
5843806;Кофе в зернах Face to Face, Colombia, 1000 г;2288.00;;Face;Санкт-Петербург
2767623;Кофе в капсулах молотый Belmio Lungo Delicato, для системы Nespresso, 10 штук;375.00;;Belmio;Санкт-Петербург
3583470;Кофе в зернах Alta Roma Intenso 500г;980.00;;Alta;Санкт-Петербург
5867196;Кофе растворимый MacCoffee Arabica, сублимированный, 30 штук;415.00;;MacCoffee;Санкт-Петербург
3324463;Набор кофе в капсулах Poetti Soul для системы Nespresso,микс вкусов, 120 шт;3399.00;;Набор;Санкт-Петербург
2837584;Кофе в капсулах PORTO ROSSO Americano, мягкий, 50 капсул по 5 г;974.00;;PORTO;Санкт-Петербург
3603679;Кофе в  капсулах  EPSILONPRESSO  ESPRESSO ITALIANO 10 шт;402.00;;EPSILONPRESSO;Санкт-Петербург
5752698;Кофе молотый в дрип-пакетах MONTARO LUXURY OSAKA STYLE, 6 штук х 11 г;329.00;;MONTARO;Санкт-Петербург
5752699;Кофе молотый в дрип-пакетах MONTARO LUXURY KYOTO STYLE, 6 штук х 11 г;322.00;;MONTARO;Санкт-Петербург
5825827;Кофе в зернах, Стрелка кофе Колумбия Супремо Дарк, 100% арабика, 250 г;561.00;;Стрелка;Санкт-Петербург
5825236;Кофе в капсулах Absolut Drive ЭСПРЕССО, для кофемашин Dolce Gusto , 16  шт;549.00;;Absolut;Санкт-Петербург
3743461;Кофе растворимый EGOISTE V.S., сублимированный, молотый в растворимом, 100г;964.00;;EGOISTE;Санкт-Петербург
5843804;Кофе в зернах Face to Face Ethiopia, 1000 г;1899.00;;Face;Санкт-Петербург
5825240;Кофе в капсулах Absolut Drive RAF Халва для кофемашин Dolce Gusto, 12 штук;529.00;;Absolut;Санкт-Петербург
5825238;Кофе в капсулах Absolut Drive RAF Апельсин для  кофемашин Dolce Gusto,12 шт;529.00;;Absolut;Санкт-Петербург
5867197;Кофе растворимый MacCoffee Gold, сублимированный, 30 штук;331.00;;MacCoffee;Санкт-Петербург
5847151;Кофе молотый CARTE NOIRE PREMIER CRU COLOMBIA, натуральный жареный, 200г;559.00;;CARTE;Санкт-Петербург
3583461;Кофе в зернах Alta Roma Blend №3 1кг;2123.00;;Alta;Санкт-Петербург
2694819;Кофе растворимый CARTE NOIRE Privilege, натуральный, сублимированный, 95 г;520.00;;CARTE;Санкт-Петербург
3583466;Кофе в зернах Alta Roma Blend №2, 1кг;1715.00;;Alta;Санкт-Петербург
5825860;Кофе молотый в дрип-пакетах Стрелка кофе Эфиопия Сидамо, 100% арабика, 6 шт х 11,5 г;299.00;;Стрелка;Санкт-Петербург
5825872;Кофе в зернах, Стрелка кофе Бразилия Сантос Эспрессо, 100% арабика, 1 кг;1943.00;;Стрелка;Санкт-Петербург
5825241;"Набор кофе в капсулах Absolut Drive ""RAF COFFEE TIME"", для кофемашин Dolce Gusto, 20 штук";912.00;;Набор;Санкт-Петербург
5825233;Кофе в капсулах Absolut Drive RAF Вишня для кофемашин Dolce Gusto, 12 штук;529.00;;Absolut;Санкт-Петербург
5847154;Кофе в зернах CARTE NOIRE Original, натуральный жареный, 200г;520.00;;CARTE;Санкт-Петербург
5847166;Кофе в зернах CARTE NOIRE PREMIER CRU COLOMBIA, натуральный жареный, 200 г;520.00;;CARTE;Санкт-Петербург
5847148;Кофе в зернах CARTE NOIRE PREMIER CRU PERU, натуральный, жареный, 800г;1715.00;;CARTE;Санкт-Петербург
5825859;Кофе в зернах, Стрелка Кофе Итали, арабика Бразилия / робуста Вьетнам, 250 г;699.00;;Стрелка;Санкт-Петербург
3346388;Кофе зерновой Veronese IRISH CREAM, 200 г;440.00;;Veronese;Санкт-Петербург
